CASE-NBR,CASE-NBR-OBLR,MAILG-LVL-CLIENT,MAILG-CDE-CLIENT,NME-FLDS-BORR-CNT,ADRS-FLDS-BORR-CNT,NME-OBLR,NME-ADRS-OBLR-1,NME-ADRS-OBLR-2,NME-OBLR-KEY,NME-ADRS-OBLR-3,NME-ADRS-OBLR-4,ZIP-CDE,RACE-DESC-CDE,SEX-CDE,MRTL-STAT,TAX-EXEMPT-CDE,VET-CDE,DUE-DAY-PYMT,APPLT-TYP-CDE,NET-WORTH-AMT,LN-NBR-LST-ASGD,RCRD-LN-CNT,LN-CNT-EE,LN-CNT-OTC,LN-CNT-INSRD-FO,LN-CNT-DIR-FO,LN-CNT-INSRD-SW,LN-CNT-DIR-SW,LN-CNT-INSRD-RH,LN-CNT-DIR-RH,LN-CNT-INVSTR,LN-CNT-ASSOC,SUSP-CDE-ACCT,DTE-LST-RGSTR-ACCT,RGSTR-TYP-LST-TRNSCTN,SIS-TRF-CDE,EMPL-RELTNSHP-CDE,LRTF-SRVCG-CDE,MAILG-OFC-FSA,MAILG-CDE-FSA,ORGZTN-CDE,DTE-OAC-ESTBD,DTE-OAC-RSLVD,DTE-OAC-MRTM-EFCTV,PREVL-INDCTR,NBR-COMPLNTS
200130005552576,01083,T,20067,2,2,Sean Campos,1339 Marist Pine,Eugenio Mclean,VQQMVPMIPKU3WM9CU3YR,Prescott,Vermont,33088,6,4,4,5,2,24,7,3147893.25,74,05,0,1,0,0,1,1,1,0,1,2,1,2021-11-14,30,O,X,2,C,01125,M,2004-06-13,2016-04-17,2020-01-28,4,Q
010810007627098,20155,S,01089,1,3,Dick Bowen,660 Cabrillo Junction,Na Hodge,5X5QH6RMZWYT3GYCQSY6,Gilbert,Arkansas,17319,1,4,1,3,3,28,1,3878617.14,15,00,0,0,1,1,1,1,1,2,2,0,2,2019-06-01,04,F,S,8,U,08057,H,2010-08-27,2005-01-05,2018-01-08,0,F
212350002565127,20141,S,05037,1,1,Marisha Shields,270 Leidesdorff Spur,Annita Dickson,CPG5PML96A89RBDM9D2N,Vernon Hills,Iowa,22167,4,7,1,1,3,08,2,2834453.83,59,03,0,1,0,1,1,0,1,1,0,1,0,2016-04-22,11,V,P,7,V,05063,F,2014-02-12,2018-10-28,2015-11-09,4,X
080530005384448,21159,C,20173,2,1,Esteban Bridges,622 Cleary Drive,Art Blankenship,CLJ6PHC9SU9WYG7VS1X6,Daytona Beach,Montana,44905,6,4,4,3,2,24,8,2899550.1,24,01,1,0,1,1,1,0,1,2,1,0,2,2014-07-31,41,Z,Q,3,C,21053,T,2002-01-19,2007-03-18,2017-05-07,3,K
050090001857298,21193,C,19081,1,3,Garrett Byers,856 Almaden Drive,Emilee Johnston,K2642S3VGAU4EXJX0M6C,Santa Fe Springs,Kentucky,50993,3,6,4,3,1,21,2,533436.87,45,05,0,0,0,0,0,1,0,0,1,2,2,2015-09-17,76,Y,V,7,D,06031,A,2003-10-30,2006-12-24,2018-07-15,0,V
060330007696259,19085,T,06097,1,2,Chu Brown,173 Chase Field,Raymond Berg,LVZJMMGOTKUW4KX1DV65,Lawndale,Massachusetts,85825,1,6,2,4,4,07,6,3054472.57,64,00,0,1,0,1,0,0,0,2,0,2,1,2017-08-14,28,E,W,7,S,05065,I,2009-06-08,2008-12-29,2015-01-05,0,D
211490008330547,21055,S,19151,2,3,Michal Caldwell,905 Emery Viaduct,Fidel Pratt,3L5DXPBKTU5O75CWRS47,Gurnee,California,47190,2,4,1,1,1,03,4,1595422.67,70,04,0,0,0,1,0,0,1,1,1,2,1,2019-07-21,38,I,J,4,D,05045,I,2014-02-09,2010-05-30,2020-04-06,1,Z
211270002299661,20103,D,19087,2,2,Dong Moses,969 School Row,Ossie Long,B61KXRUUULJ181EJ27HZ,Northport,Illinois,33020,4,5,3,5,3,14,4,1875869.11,57,05,0,0,0,1,0,0,1,0,0,2,2,2016-10-04,54,U,P,6,S,20125,V,2004-03-05,2005-05-13,2018-08-23,0,K
050690001626199,20023,D,08091,3,3,Wendell Quinn,1359 Felton Pine,Aldo Conley,798QZ2GCL13JYFW9ROUW,Del Rio,West Virginia,29171,3,8,4,1,2,23,6,1894069.81,68,02,0,1,0,1,0,0,1,0,2,1,1,2015-11-07,04,V,M,2,T,06001,D,2000-05-14,2005-05-13,2015-03-07,3,C
050710008647811,state_county_fip,U,01017,2,1,Al Cooper,354 Roemer Cove,Haywood Randolph,R8K6BQIA1QOV42VJS6R1,Batavia,Nevada,14394,3,8,1,2,1,14,2,4356575.91,19,04,0,0,1,1,1,0,0,0,0,0,2,2017-12-24,21,N,Z,3,T,05045,A,2011-06-21,2009-02-26,2017-07-21,0,T
060990007148089,05073,U,19169,3,3,Grady White,113 Towerside Walk,Sergio Barlow,ZFMHLWA53GX63KFP1ZAU,Chino Hills,Iowa,94519,6,8,4,2,4,09,2,1777781.6,16,04,0,0,0,1,1,0,1,0,1,1,1,2019-08-21,25,P,Q,5,U,21151,T,2012-01-21,2005-08-04,2019-09-14,3,D
190710006728748,01089,U,05051,3,2,Yaeko Calhoun,772 Dore Terrace,Donya Cleveland,1HJFPD5CMLHQXWPBOMDI,Rocky Mount,Iowa,25855,6,6,3,4,4,16,7,3456009.06,21,04,1,1,0,1,0,0,1,0,2,1,0,2016-03-15,09,T,E,8,T,06109,T,2003-03-28,2012-12-05,2020-08-21,2,Q
081070004045734,20203,V,20000,1,1,Dannielle Byrd,33 Dove Arcade,Owen Nicholson,1DSNPB82XTWUEGDKM1QU,Montrose,Utah,68472,6,5,2,1,3,23,5,4020727.86,75,03,1,1,1,0,0,0,0,1,0,2,2,2020-10-05,34,J,N,6,T,05077,W,2000-06-03,2010-05-02,2018-07-06,2,V
010130006804607,19185,C,21117,1,2,Randolph Lawrence,1280 Fresno Avenue,Doreatha Ewing,03B43SSZ9TC2YRU8ZYWX,Nixa,Utah,90189,4,4,4,5,1,07,6,4818097.06,62,00,1,1,0,0,0,0,0,2,0,2,0,2020-10-02,34,O,Z,8,U,05007,K,2001-10-09,2013-06-13,2016-05-31,0,O
010410006620082,19017,C,04027,2,1,Chong Blanchard,266 Hulbert Lodge,Eustolia Tyson,V279QDE16KIE5FVHBM7K,Hoffman Estates,Idaho,30500,8,8,2,1,3,19,3,4165360.66,42,01,0,0,1,1,0,1,1,2,0,0,1,2011-02-19,54,P,X,8,D,08033,B,2014-10-04,2017-05-24,2018-01-26,4,O
050690001996695,08113,D,08019,2,3,Trevor Wyatt,681 La Playa Loop,Shona Osborne,865XG68ZY81CGI15A17J,Covington,Maryland,13805,4,2,3,4,2,14,1,2380711.03,22,05,1,1,0,1,1,1,0,0,1,0,0,2021-09-12,74,D,F,3,D,01025,E,2011-11-24,2008-11-03,2017-11-18,4,H
191350005574233,19161,U,05039,3,1,Wesley Moss,1320 Frank Norris Viaduct,Assunta King,USDZKBTQ3LJYO1W9TI29,Port St. Lucie,Minnesota,42422,6,3,4,2,3,17,2,2960676.61,90,01,0,1,1,1,0,1,1,1,1,1,2,2016-11-01,80,I,U,6,V,05021,K,2001-09-24,2006-07-09,2015-04-18,1,S
050350004970335,19049,D,19023,3,3,Tristan Sellers,75 Mullen Walk,Lisha Atkinson,XVYAOYXHYXYC54M1A52A,Norwalk,Ohio,79381,8,1,2,5,1,27,7,3560821.17,48,02,0,1,1,1,0,1,1,1,1,0,0,2016-10-24,18,Z,Q,3,D,19151,I,2010-08-31,2009-02-26,2015-09-17,3,J
190790004440663,19183,U,20015,1,3,Rhett Norman,417 Pagoda Parkway,Shayne Weiss,GV9CBJ8OZQNFFZD9YZJZ,Palisades Park,Mississippi,25294,3,4,1,2,4,17,7,3644606.2,75,00,1,1,1,1,1,0,1,1,0,2,1,2018-01-02,88,T,I,7,S,08055,Q,2002-09-12,2007-07-22,2016-08-15,4,J
060830003516083,08047,T,19175,1,1,Genesis Willis,401 Teddy Extension,Sebastian Morgan,6PUDY68FB6RDQ8WY5CBK,Atwater,Florida,49954,3,4,4,4,4,27,8,1884666.21,65,04,1,0,1,0,0,0,0,2,2,2,1,2013-12-05,32,V,L,4,S,21101,G,2006-01-07,2017-10-20,2018-05-17,0,P
200010004405940,01019,V,01071,1,1,Dennis Beach,438 Orben Walk,Nicky Meadows,7XD0692NPTOEW3B70UG9,Manhattan Beach,Missouri,71911,4,5,3,5,3,09,4,1963935.12,84,03,0,1,1,1,1,1,0,1,2,2,1,2018-05-10,31,E,X,8,V,21209,O,2002-09-12,2007-03-16,2015-01-31,4,A
200330001044452,06031,V,21081,2,2,Edward Melton,153 Euclid Spur,Gaylord Morton,4A1DMB4SVY7AT2HBR16M,Sugar Hill,Oklahoma,60521,8,2,1,2,3,26,5,1908529.68,22,05,1,1,0,1,0,0,1,0,1,0,1,2020-12-11,71,Z,U,6,D,20173,Q,2014-02-15,2019-04-10,2016-09-18,0,C
010630005652938,20201,T,21115,2,2,Terence Valdez,922 Miramar Alley,Donetta Blevins,2B32UGI043M68XLBLG4O,Broken Arrow,Iowa,38398,3,3,1,4,3,21,8,2899754.74,10,05,0,0,1,0,0,1,1,1,2,1,1,2020-05-28,86,S,S,4,T,20133,O,2006-01-15,2008-09-20,2018-06-30,0,X
060290001016675,01053,C,06031,2,3,Fidel Graham,1281 Boyd Path,Lasandra Zimmerman,3EB64LOLBABJO4422P2C,Carmel,Mississippi,72506,6,3,1,1,1,16,1,4181758.92,76,03,0,1,0,1,1,1,0,0,2,1,0,2020-07-09,17,I,K,3,S,21087,E,2011-04-17,2012-08-27,2018-06-17,2,M
081150001131133,21021,T,20051,3,3,Emory Floyd,451 Leona Plaza,Toshia Patrick,WUSXH5UI3YFHZ2KZF1Y3,El Reno,South Dakota,84664,6,1,1,3,4,15,6,4522262.71,80,05,1,1,1,0,1,1,1,2,2,1,2,2013-11-17,66,W,V,8,D,21067,F,2005-04-02,2014-09-19,2016-10-01,0,E
060430007623814,06055,V,19129,1,3,Leonel Solomon,1000 Tubbs Garden,Jacques Watts,NPMVWHYXF9OMNTN8RO3W,Kenosha,Iowa,40626,6,6,1,3,4,28,5,2603518.31,55,04,1,1,0,1,1,0,1,1,2,2,0,2021-05-09,26,R,A,3,S,04001,H,2007-02-13,2012-11-02,2018-12-05,3,B
211110004654683,21193,C,20187,3,2,Lanell Chaney,493 Duboce Hills,Jose Russell,OOZVWJPQ7Q52V2QTM3VB,Farragut,Kentucky,06023,8,3,4,1,1,10,7,143850.29,86,00,0,1,0,0,1,1,0,1,0,2,2,2011-02-21,41,R,K,5,U,20071,D,2009-09-08,2018-10-13,2020-03-15,2,E
191170001282497,08029,V,19175,3,3,Gerard Nixon,1042 Diana Route,Pia Juarez,IL0ZCYA5RO2KXM2QCM8B,Palm Springs,New Jersey,24331,6,8,1,4,3,16,3,839616.94,70,01,0,0,0,1,1,1,0,2,1,0,2,2020-10-07,16,Q,V,7,C,20063,D,2001-07-27,2019-01-16,2018-04-08,0,B
211610008368889,05007,S,21047,2,3,Refugio Morton,791 Baldwin Turnpike,Elke Harrison,RFDHVW0IR0K5BX0DPBAM,Selma,Rhode Island,44806,6,4,2,3,4,22,2,2614914.08,76,02,1,1,0,1,1,1,0,1,2,1,2,2020-03-31,50,K,N,4,D,21069,D,2006-05-05,2008-02-05,2020-01-13,2,H
200290003245269,20129,S,08105,1,1,Doyle Reynolds,998 Hermann Arcade,Karena Townsend,LUHC2SR5X51YIQE33GXH,Casper,Vermont,34509,2,8,2,4,4,09,8,285158.83,53,05,0,1,1,1,0,0,0,1,1,0,0,2011-10-04,27,I,U,5,S,01017,E,2001-03-12,2013-09-21,2018-05-23,4,D
080730006461155,19089,V,21185,2,2,Huey Puckett,286 Second Loop,Jacob Carr,AET00VU3NURNIRUWPDF9,Avon Lake,Indiana,92085,2,7,4,3,4,02,5,526384.26,88,01,0,1,0,1,1,0,0,2,1,2,1,2011-02-14,32,Z,A,4,D,20067,I,2009-04-30,2012-02-17,2019-11-06,3,A
201170008065939,19099,D,08111,1,2,Dudley Callahan,659 Florida Gardens,Kirby Solomon,41ECA1ULX43MZFQ21L9X,Port Hueneme,Illinois,18053,8,4,3,5,4,06,3,2966542.46,64,04,1,1,1,0,1,1,0,1,0,0,1,2018-07-27,52,I,V,8,C,06081,H,2012-09-09,2014-04-19,2018-12-09,0,T
050890003274733,05063,V,21003,1,2,Takako Holloway,77 Lunado Pine,Janella Jenkins,EI4SJEPTUBJG7UR44RT7,Minot,Montana,04140,8,4,4,3,3,08,8,3997952.68,68,05,1,0,0,1,1,1,0,2,1,0,0,2020-12-24,45,W,J,7,C,01043,W,2009-07-27,2010-09-01,2016-05-13,3,P
210470004743407,21189,U,01123,3,1,Donn Holder,610 San Jose Center,Alfonso Walter,G371LWLO3RSHNEG63UDF,Yonkers,Colorado,70354,6,1,3,2,4,18,2,3001618.87,63,00,0,1,1,1,0,1,0,2,0,0,2,2018-12-03,57,L,W,3,U,20077,N,2013-11-01,2006-10-25,2019-10-26,0,F
051050007356330,21209,U,21055,2,3,See Roberts,1029 Olney Trail,Ja Stanton,6TOQE7LNJQBCTCR2ENRN,Medina,Kansas,16611,4,7,4,2,3,14,8,401075.17,42,03,0,1,0,0,1,0,1,1,0,1,2,2016-03-04,25,O,O,7,D,05115,W,2003-04-21,2010-07-03,2015-09-05,0,B
061110002276552,08001,U,04023,1,3,Tamica Stein,1336 Boyd Hills,Adelle Turner,U6DFXJOGZUXZJQPSM5F2,Waxahachie,South Carolina,51404,8,8,4,1,4,23,6,4362084.93,31,04,0,1,1,0,1,1,1,2,1,1,0,2011-05-16,67,L,F,8,V,21227,M,2001-07-02,2009-04-12,2019-05-06,1,M
201530006744171,06003,C,06085,2,1,Creola Burnett,603 Exchange Glen,Lowell Cameron,QVQH47KJF5QPXHNM45X3,Carol Stream,Massachusetts,16351,1,2,1,1,1,07,2,2749015.62,31,05,1,1,0,0,1,0,1,0,2,0,0,2014-11-29,39,T,Q,6,T,21203,A,2004-12-20,2006-08-15,2020-11-15,3,B
212150001265393,21075,C,04012,1,3,Shin Clark,317 Priest Highway,Jake Pitts,CZ1B9QERE6AVQUAYAS9E,Texas City,Maryland,50497,8,1,2,1,3,24,5,2603382.11,65,00,1,0,1,1,1,1,0,1,2,1,0,2011-11-11,23,K,K,5,U,06093,O,2009-01-09,2009-02-12,2018-10-27,2,Z
200390008059432,01125,S,21205,1,2,Isaiah Nieves,914 Hamlin Ranch,Domitila Myers,AGJEACCZYNI36STMQ9K4,Battle Creek,North Carolina,49522,6,3,1,5,4,07,2,2948489.92,39,03,0,0,0,1,1,0,1,0,1,2,1,2019-07-03,69,W,W,8,U,01073,C,2013-12-19,2018-02-10,2017-01-31,4,J
200030008103525,01023,U,19105,3,3,Vanita Valenzuela,356 Double Rock Court,Chance Warner,M5U4IRY5HSC20SIV1BLZ,Sunnyvale,Wisconsin,17293,5,6,1,3,3,01,1,3752012.27,11,00,1,0,1,1,1,1,1,2,1,2,0,2016-11-14,66,W,R,3,C,20203,U,2006-07-10,2005-11-23,2018-05-02,0,N
191690003944542,01011,U,01125,3,3,Wendell Bird,357 Dichiera Point,Romelia Roman,DIRMLMUSOJ8PTAX0FNOA,Lenoir,Louisiana,23231,5,2,4,3,3,25,7,1839491.12,25,01,0,0,1,0,0,1,1,2,0,0,0,2013-11-27,22,M,C,5,V,01037,H,2006-02-02,2011-02-27,2017-05-17,1,E
050710002339903,08085,C,05143,2,3,Colby Ashley,1362 Gerard Lodge,Vance Mitchell,LVFSWWLYZ944O2E0GBT1,Gallatin,New Jersey,27464,4,1,4,5,1,04,1,864586.34,90,00,1,0,1,1,0,0,0,0,0,2,0,2021-06-28,26,Y,B,5,D,08079,Z,2007-01-08,2012-02-27,2018-04-04,1,H
060610002972762,21197,V,01055,2,3,Eloy Weeks,1245 Samoset Drive,Elina Armstrong,FCJIQJB0GCXQ4Y60GD98,Modesto,Pennsylvania,92189,6,6,3,2,1,17,7,4469417.96,11,00,1,0,1,1,1,1,0,0,2,0,2,2012-04-19,38,G,I,8,U,21017,L,2012-05-07,2011-08-22,2020-06-21,0,D
191650005151432,08095,V,21203,1,1,Rosann Sexton,1322 Liebig Pike,Aurore Farley,8TIVZGS8WLAI7BU2MQFL,Orlando,South Carolina,41245,1,1,1,1,1,26,2,3596338.61,30,01,0,0,1,0,1,0,1,2,1,0,1,2016-06-17,69,Y,S,6,U,19141,T,2004-09-27,2019-12-04,2020-02-05,3,R
060290007372025,05009,C,05121,1,3,Jimmie Riddle,717 Mulford Terrace,Shay Carrillo,ZOLNNBMQ3M5NA8BXU5KS,South Plainfield,North Carolina,88799,2,5,3,5,3,11,6,4990565.0,68,00,1,1,0,0,1,1,1,1,2,0,2,2021-11-16,35,I,T,4,T,21029,U,2009-04-28,2011-03-15,2020-08-21,3,Q
210630007785995,01023,C,06001,1,1,Nickole Preston,1061 Laguna Honda Highway,Gwyneth Cash,QLNIS4AW97RSWXJOFVD9,Prescott Valley,Connecticut,06394,7,4,2,5,3,05,4,1983380.37,67,02,0,0,0,0,1,1,1,1,0,1,0,2012-10-19,16,K,U,3,C,06005,E,2001-11-17,2017-09-30,2017-05-23,0,M
211690006098733,19055,T,01109,2,3,Bud Jacobs,915 The Embarcadero Bridge,Fernando Aguirre,QRVS89U0YRRJG3L9MNRO,Maricopa,Tennessee,03132,8,6,2,4,2,05,7,1775695.55,81,00,0,0,0,1,0,1,0,0,0,0,0,2012-06-01,03,X,C,3,D,21191,F,2002-04-08,2005-12-17,2015-08-28,0,Z
201010001640061,05065,C,01025,2,1,Freddie Franco,665 Ccsf Parking Lot Freeway,Alvaro Sampson,WRHP8CJ8LQGDGJVGV7LY,Nashville,Alabama,40977,4,3,2,4,2,10,6,2494984.95,77,04,1,1,1,1,1,1,1,1,2,0,1,2014-03-15,41,G,U,3,U,20119,L,2001-06-22,2019-02-24,2020-05-25,2,R
010750007764243,20025,C,06057,2,1,Raeann Hale,682 Myrtle Plaza,Devora Forbes,DRBYKIVWVJ3MVKYFY9DJ,Liberal,Illinois,97119,6,1,4,3,1,19,1,2985164.22,37,03,0,0,1,0,1,1,1,1,0,1,0,2011-01-19,40,I,N,7,C,20203,X,2013-03-21,2006-10-01,2020-11-09,2,A
010410006808737,04003,T,21199,2,2,Burl Haley,858 Essex Square,Maricruz Suarez,WPM5TPQ2H4MEJHCAIITM,Tupelo,New Mexico,15792,4,6,2,2,1,20,1,2440561.64,31,00,0,1,0,1,1,1,1,2,1,1,2,2012-06-16,84,Y,Y,8,V,19017,Y,2012-10-27,2014-09-30,2018-05-08,1,Z
201930008464845,20185,U,21025,2,3,Carita Branch,1176 Wetmore Park,Jamaal Rivers,6GOT7RSSUQD03F38EVF0,West Haven,Maryland,32760,7,3,2,5,1,03,8,1546300.73,17,02,1,1,1,0,0,1,1,0,0,1,2,2016-11-14,46,J,J,8,D,21209,O,2012-02-06,2007-10-14,2015-03-20,4,A
191010001240589,21127,D,08027,2,2,Charley Duke,1221 Mansell Crossing,Joel Roman,YK2Z4Y1IBIYJQS4H98OZ,Fountain,Maine,53198,7,7,1,3,2,11,8,3103682.76,80,00,0,0,1,0,1,0,0,0,1,0,1,2012-02-19,31,T,C,6,T,08101,H,2011-11-26,2018-08-04,2018-02-06,2,F
010850001792847,19059,D,20109,1,1,Nicky Mooney,276 Garcia Stravenue,Larita Ellison,KN0SMFPLTMW0BQFRPSQU,Copperas Cove,North Carolina,37940,6,1,3,5,3,04,8,3725173.0,28,05,0,0,0,1,1,0,0,2,1,0,2,2020-05-28,76,B,A,2,C,08081,Z,2007-02-10,2009-05-06,2016-11-02,1,K
060270002120659,20195,T,19187,1,3,Jarred Logan,1361 Robinson Spur,Alfonzo Murphy,SYCZAKV857RIDVI4DA73,Walnut,Maryland,97728,5,1,4,3,4,14,7,744803.64,57,05,0,0,1,0,1,1,1,2,0,0,0,2017-02-01,25,F,Q,2,V,21161,D,2013-03-10,2014-07-31,2016-03-20,0,I
050000002767263,08045,D,01081,3,1,Danille Patel,1106 Portola Expressway,Stanford Fuentes,FEK13PMXB7SXTR9OK5C4,Winchester,Arizona,15748,1,4,3,2,4,10,3,4140862.11,81,03,1,0,0,0,1,0,0,2,2,1,1,2014-01-09,81,W,D,5,S,21027,E,2006-09-01,2018-09-11,2019-08-17,3,K
061110007927550,19003,U,08125,1,1,Alfred Harper,608 Raymond Shore,Tyrell Mercado,H0FT6XKY56X11HR5SXS1,Minot,Ohio,65014,1,3,2,4,3,23,8,2961536.93,11,03,1,1,0,1,1,1,1,2,1,2,2,2016-12-17,35,O,I,7,D,20107,N,2002-06-13,2017-03-15,2016-09-01,4,I
202070007387624,21003,V,19021,2,3,Mireille Guerrero,753 Via Bufano Path,Vicente Miles,31C597J9C2560DYNH9Z0,Oxford,Pennsylvania,64787,4,5,2,3,1,07,5,2665911.64,51,04,1,0,1,1,0,0,1,0,0,0,2,2013-02-08,62,T,L,8,U,20163,E,2004-06-16,2007-01-19,2018-08-10,3,J
200770004078839,19139,U,08023,2,2,Shaun Swanson,810 Fair Crescent,Joie Pugh,BZEMV7KK76MKM3WZXTEN,Southlake,Nevada,34075,4,7,4,4,1,28,6,2739128.38,39,02,0,1,1,0,1,1,1,2,0,0,2,2019-10-21,23,V,F,3,C,01045,Z,2013-09-12,2007-05-02,2020-07-03,2,Y
050650005861909,04000,V,05067,1,2,Sandy Weiss,1125 Eldridge Terrace,Scottie Sellers,UHK9ZMPFZN5PGSAFPA3U,Terrell,Minnesota,95559,8,2,3,5,2,22,5,935086.72,44,00,0,1,1,0,0,1,1,2,1,1,2,2015-07-06,79,F,G,5,D,08083,J,2008-11-04,2009-01-15,2019-02-02,1,W
011130003290376,19093,U,20035,1,2,Dewitt Browning,230 Rausch Plaza,Jamal Hoover,IHS5F8W636TB54VYCJSE,Seattle,North Dakota,22805,5,2,2,3,1,04,6,1666285.55,70,04,0,1,0,1,1,0,1,1,2,1,0,2016-02-27,29,M,K,6,U,01075,Q,2000-09-05,2011-04-02,2015-05-25,1,F
080000004150490,21087,D,05035,2,1,Romeo Wilder,614 Pena Manor,Dot Patterson,DQOMBWGG4VLTNTBT2H1T,Bismarck,Alabama,94339,8,2,3,2,3,12,8,1398105.42,48,03,1,1,0,1,0,1,1,2,2,1,0,2019-06-12,52,P,D,5,C,21169,L,2005-02-21,2018-04-09,2020-07-17,3,E
060010002185869,08107,V,21145,1,3,Kaleigh Gill,569 Rhode Island Pine,Lourie Frederick,TVF4F4GBNYQN45W4TUXD,Morton Grove,Colorado,77300,5,8,4,3,4,01,5,1128976.83,23,01,0,1,0,1,0,1,1,2,1,0,1,2014-09-19,09,U,X,7,V,06057,W,2003-05-02,2005-07-23,2017-08-23,3,E
200910004065740,21095,U,01065,3,1,Blair Wynn,669 Bucareli Bridge,Salena Whitehead,8EA9V8TIQ712GH3JD6HY,Slidell,Maine,42158,1,2,4,3,2,01,8,2988641.3,85,02,0,0,1,0,0,1,0,0,2,2,0,2016-02-08,49,P,G,6,S,20135,A,2005-04-16,2011-02-07,2017-01-13,2,I
201090002016165,20045,C,05009,2,1,Lashawna Wilcox,720 Keppler Bend,Peter Mcintosh,PSZWYZJZ11GDBRRCIN8M,Tullahoma,Alabama,49657,5,5,3,4,1,18,3,3757701.8,65,02,1,0,1,1,1,0,1,1,2,2,1,2014-11-09,41,F,Y,7,V,05089,W,2010-09-03,2014-05-31,2018-04-10,3,U
200850002354091,20145,U,20053,2,1,Yun Hughes,508 Santa Cruz Estate,Alita Mcdowell,7BRV3BM1LGSHJSBNHMV8,Suffolk,Nevada,58304,1,2,4,5,2,17,5,3071585.7,75,00,0,1,0,0,1,0,0,0,1,2,1,2021-02-22,73,D,E,2,U,08095,G,2012-11-03,2012-06-14,2018-01-01,2,T
051370004059751,04013,C,21189,2,2,Chris Freeman,344 Midway Viaduct,Shantelle Robles,VR1IHC9L54FGV6WYMO5L,Richmond,Massachusetts,40140,8,5,2,1,3,25,3,4419104.43,60,00,0,1,0,0,1,1,1,1,1,0,0,2017-07-03,11,Z,F,3,V,01049,U,2011-01-08,2015-04-06,2018-07-17,0,I
190170007485982,20153,D,21031,1,2,Kizzy Puckett,20 Ames Highway,Quinn O'donnell,BLW8CB6JYS2PDMKZSTID,Plainview,Delaware,29322,3,8,2,2,3,14,3,4924177.44,88,03,1,0,0,0,1,1,1,2,1,1,0,2018-05-14,52,S,Y,5,U,08059,N,2008-01-30,2011-05-09,2018-11-04,4,D
040210001699302,21057,C,19171,1,1,Laurine Burns,916 Glenview Park,Britt Blankenship,LENHFCXZD24FUW5SWLB1,Manhattan Beach,New Mexico,06332,8,1,2,3,2,18,3,3149342.12,39,05,1,1,0,0,0,1,0,1,0,2,1,2013-04-13,20,D,J,7,C,19003,M,2011-09-21,2016-06-13,2017-09-06,3,K
011290002158921,01119,T,04011,3,2,Natosha Griffin,1188 Ceres Manor,Krystina Hutchinson,7OM9R2TB5WV6ZWGFHNK0,Evanston,Florida,24013,6,2,1,5,2,04,5,4230238.01,90,01,0,1,0,1,1,0,0,1,2,2,0,2018-12-19,23,W,B,3,D,19193,T,2003-01-05,2017-05-11,2018-11-06,0,E
211370008440163,21033,V,20075,3,3,Dahlia Suarez,161 Jennings Square,Marinda Sexton,CTM4UCMZQ3PI8816TFQW,Denver,Colorado,99843,6,5,3,1,4,07,6,2179146.75,84,00,1,1,1,1,0,1,0,2,1,1,0,2011-11-05,03,E,O,2,D,01005,G,2003-06-20,2006-07-15,2015-01-18,0,X
210730004675746,06115,T,01039,3,3,Roman Harrington,660 Tompkins Terrace,Quinn Burke,PGWWUDMWZ7U5DI1XOMC6,Tupelo,South Dakota,41692,1,6,2,1,1,27,6,3705733.05,72,01,0,1,1,1,0,1,1,2,2,2,0,2014-09-02,61,T,X,7,T,20055,G,2002-10-08,2013-04-02,2017-01-27,0,Z
210130008071919,06057,U,01091,1,1,Norberto Franks,1347 Saroyan Shore,Tasia Strong,MZRCP9O1GXVZTBZEPR8G,Naples,West Virginia,19987,4,3,4,4,4,18,5,881592.1,64,01,1,1,1,1,1,1,0,0,2,2,1,2017-05-20,41,W,R,4,S,01007,W,2001-09-18,2006-08-09,2016-01-28,2,L
210490004497318,21123,S,08043,3,2,Scott Nunez,614 Black Crossing,Tad Thornton,OY09BW3CNF3T2EZFG0HK,St. Marys,Arkansas,32366,2,2,4,2,4,23,2,3519390.84,41,01,0,1,0,1,1,1,1,2,2,1,2,2013-01-04,73,T,C,6,T,21043,Y,2010-09-23,2019-03-30,2015-03-22,0,A
200290002701023,08069,T,05037,2,3,Leena Carr,469 Armistead Extension,Anneliese Terrell,PNANSXYMOP4EM7YZJT53,Oshkosh,Maine,34553,1,7,1,3,4,28,1,2381440.59,47,04,0,1,0,1,1,0,1,1,0,2,1,2020-10-03,36,Q,K,6,C,21235,Y,2004-10-19,2011-08-21,2016-07-12,2,B
080010002381495,19187,S,06099,1,2,Berenice Bowers,238 Marsily Road,Joan Day,48DAH1SRMTH7GNDFLUWH,Wisconsin Rapids,Michigan,96801,2,2,4,5,4,10,7,1232378.32,42,02,0,0,1,1,1,0,1,1,0,2,2,2012-08-04,55,N,W,8,T,19121,K,2008-03-11,2005-09-18,2019-01-09,1,D
050000002000966,01073,D,21171,3,3,Junko Kline,1030 Cottage Mews,Rosario Floyd,5NLKOX6DHA040FZWHJKE,Pueblo,Utah,71373,2,3,4,1,4,04,1,3721399.27,17,01,0,1,0,1,0,1,0,0,1,2,0,2019-07-26,84,L,C,7,T,21161,V,2004-02-29,2015-05-09,2017-03-17,2,H
